Alternative,Value,Cost
purple,74.03070084,71.59525426
purple,74.86266263,72.36410421
purple,73.36920573,71.95534848
purple,73.04790001,73.24825017
purple,75.65417427,75.0201368
purple,75.25020118,73.20434591
purple,75.37069093,70.97977084
purple,74.62466304,71.03803702
purple,73.81664528,72.53218634
purple,72.69693897,73.75196258
purple,76.96785192,74.27183541
purple,74.23150555,71.1153678
purple,73.4840495,72.63021664
purple,76.65561491,72.66273705
purple,76.52960626,72.36190981
purple,73.00082914,70.94998903
purple,73.99610901,73.28158788
purple,73.57099958,70.10875798
purple,75.43496753,73.36066576
purple,73.53042117,70.52579897
purple,74.40897061,72.07767243
purple,74.06217818,72.31608481
purple,73.99267722,71.65795571
purple,72.53567116,71.78921528
purple,74.21607513,73.08857061
purple,74.68492883,74.1266709
purple,74.0566249,72.54588641
purple,73.44353953,71.75638148
purple,74.8477228,71.66838963
purple,74.18243396,73.39521378
purple,75.24934195,71.92034482
purple,72.46428509,70.56569963
purple,76.92075683,72.5549114
purple,72.43376888,73.63778514
purple,73.26299761,73.07675676
purple,75.12603996,74.63711256
purple,74.58454642,75.58547211
purple,71.77039074,73.28120675
purple,73.05346717,72.27634699
purple,75.09068692,74.08735951
purple,77.224175,73.433266
purple,76.56937619,75.15014332
purple,76.93123699,72.9332998
purple,75.7124829,72.29441473
purple,74.72879679,73.55252506
purple,73.58283514,72.77653325
purple,75.01044157,73.00627843
purple,73.07941976,74.18178301
purple,70.9952662,70.91215975
purple,75.81842152,71.75350194
purple,73.22574509,71.60260554
purple,75.0902324,71.35689259
purple,71.41204546,72.57169625
purple,68.79876479,71.90576393
purple,73.82995067,73.35491558
purple,71.82924208,74.11007083
purple,73.4461329,71.64725068
purple,74.50934201,73.01627612
purple,73.19574647,72.89443923
purple,74.04533853,71.33344842
purple,72.91258539,72.8200198
purple,72.35414072,71.51873031
purple,73.64465411,71.17049103
purple,75.51933948,70.21008617
purple,72.34766176,74.64216037
purple,75.31263029,72.34193452
purple,73.18495807,72.08289528
purple,72.01221114,74.29019311
purple,74.9524055,75.16578893
purple,75.09530456,71.59705162
purple,75.74978231,70.98092608
purple,74.88910905,72.40239092
purple,73.93558303,70.68423948
purple,76.28152507,71.72375661
purple,73.34395543,72.37220934
purple,73.87218416,71.8443818
purple,73.50454797,74.60574124
purple,75.11835573,72.79200491
purple,73.43732153,72.65359512
purple,74.97768942,74.59005043
purple,71.84788368,74.38812189
purple,72.83126355,72.1038386
purple,74.44010285,72.51504897
purple,74.29085605,71.29824572
purple,72.95134745,71.64130361
purple,76.0873233,70.69223207
purple,75.22858795,73.31723548
purple,74.12929163,72.21539126
purple,74.44268901,73.20355
purple,73.59872847,72.23557199
purple,75.82597562,70.67164734
purple,74.55589056,71.17400297
purple,70.99891859,73.43261466
purple,74.04764591,71.54388155
purple,73.92562871,70.72053095
purple,72.47417859,70.47549521
purple,73.44624933,71.75730958
purple,76.57395069,72.93127892
purple,77.80302061,72.06650454
purple,75.63448762,71.83639934
purple,73.33323268,72.41666924
purple,75.48869727,72.59936133
purple,75.05123804,73.6762378
purple,76.63642259,72.58088335
purple,73.02547072,72.33686766
purple,75.33042792,72.03765869
purple,77.9287128,71.24112353
purple,70.84738389,72.34287081
purple,75.31674592,70.80807185
purple,75.98304922,74.33191089
purple,74.73319235,72.7547341
purple,74.86132181,70.09998773
purple,72.8683051,70.90755831
purple,72.89675174,73.37754542
purple,72.46230355,69.64329276
purple,71.42110645,73.35714501
purple,74.64926087,72.87753559
purple,74.16621073,71.60382377
purple,73.95576938,71.77605758
purple,74.23559993,70.87471672
purple,73.37927281,71.02067864
purple,76.65503092,72.03024738
purple,74.53605701,70.66605229
purple,73.96889236,72.1308241
purple,72.41044199,71.79606706
purple,72.52714058,72.69157504
purple,72.87557887,73.12987648
purple,74.70481425,72.82309614
purple,75.3744305,73.26837186
purple,73.15106863,72.70011784
purple,72.73901698,71.69941689
purple,72.90426234,72.20757662
purple,72.37381052,74.19860043
purple,74.16444388,74.4960946
purple,75.83668724,73.07232515
purple,70.09038894,71.19659583
purple,73.88144555,72.91248485
purple,75.96651715,74.024239
purple,72.81727285,71.12405984
purple,73.83821824,73.89373685
purple,75.19178666,70.57804542
purple,74.54821707,72.24585799
purple,74.49538391,74.17688248
purple,70.56975898,72.54398493
purple,73.3833612,73.35168158
purple,73.71722467,72.35426052
purple,75.59068478,71.5171149
purple,74.47804194,74.14723543
purple,75.13692008,72.93820406
purple,75.28196514,71.88929525
purple,71.82578749,70.92666108
purple,74.81269277,72.89121449
purple,74.76165315,72.00661195
purple,72.06524095,73.40336674
purple,70.86905894,73.74987203
purple,74.36627375,74.81529184
purple,74.6855039,72.50817559
purple,72.96233259,72.7002764
purple,75.53693912,72.00531446
purple,71.94804108,71.61312417
purple,76.90528738,69.54579598
purple,74.92302006,70.99451012
purple,76.23530869,73.29646225
purple,75.22440364,74.55832042
purple,74.51759853,70.76538815
purple,74.5888321,73.43333307
purple,75.92888544,71.96007459
purple,75.67256141,73.48898549
purple,74.37788879,74.67933454
purple,77.07734804,71.30064123
purple,72.42015628,69.89900255
purple,72.04496513,72.12795135
purple,77.68844693,73.36364998
purple,72.80987937,73.68768636
purple,76.38702416,73.10987765
purple,75.2322773,72.33378962
purple,73.35608765,76.33437602
purple,74.02144407,73.69910069
purple,73.3963409,72.02037382
purple,74.14796853,72.71956547
purple,73.25616432,73.50712008
purple,72.38869211,73.07067861
purple,75.03159358,72.46878631
purple,73.55908236,72.73891406
purple,73.7208321,73.09891703
purple,73.47662527,71.76227697
purple,74.52011357,72.18289485
purple,72.5302394,73.49460657
purple,74.49721784,71.97256956
purple,73.22194454,73.29216864
purple,73.6597927,71.10758929
purple,73.25951999,73.63693737
purple,74.08798172,74.08628261
purple,74.66030988,71.93063528
purple,72.70589474,70.51988364
purple,73.14351516,72.88030568
purple,73.80643262,72.80597377
purple,71.60380202,70.55623784
purple,73.81959852,73.24684078
purple,76.47813723,69.95783805
purple,73.45698371,71.54238196
purple,73.94119589,74.56080093
purple,72.34900584,73.47732657
purple,73.50057746,72.63379409
purple,74.77619938,68.95121134
purple,75.17896893,72.6050595
purple,74.2381954,71.16438534
purple,73.64872455,72.55190029
purple,72.23568957,72.65900451
purple,73.97999223,73.06920268
purple,74.4644386,72.12007143
purple,73.432058,72.30920924
purple,75.42067572,71.89069932
purple,74.34561408,72.6570732
purple,72.56972392,71.68560247
purple,73.45237872,73.25629069
purple,73.05246253,71.30536493
purple,72.09881253,70.86262889
purple,72.30074618,72.39203401
purple,73.47320225,71.92878622
purple,72.88512511,73.06197697
purple,74.22308031,70.58919548
purple,71.13577499,72.82663014
purple,71.95203953,73.72374866
purple,76.05752778,71.38304295
purple,73.46267038,73.47062404
purple,74.38745379,73.53387362
purple,75.19956113,73.2375322
purple,73.89202678,71.12697773
purple,75.84397748,72.10834045
purple,75.22620038,72.90543313
purple,77.06794149,70.70131742
purple,75.34792267,71.44204565
purple,76.89557374,73.10500492
purple,74.0481784,73.84210937
purple,72.26281989,72.90884234
purple,75.6112928,71.87892754
purple,73.5410251,71.70649523
purple,74.72343288,74.90659943
purple,76.61522688,72.07486913
purple,75.19877338,73.36502198
purple,71.75233899,71.08844887
purple,76.2645586,71.24281144
purple,75.10576733,71.9993971
purple,73.8458573,72.94753759
purple,72.99318203,73.58067063
purple,73.94335849,72.5105733
purple,72.05805192,73.08898949
purple,70.6401844,72.37668108
purple,72.82930361,72.92954688
purple,73.94733011,70.70048382
purple,72.15987265,72.56994598
purple,70.6460101,72.24183774
purple,74.88142853,72.27012094
purple,72.82925022,71.72298624
purple,74.06915764,74.65996473
purple,70.38708377,71.45028343
purple,75.1944323,72.14926441
purple,72.62564812,71.45338185
purple,75.80553725,72.15645656
purple,74.09900088,73.09043087
purple,74.31849739,69.71789012
purple,74.44588384,72.27051032
purple,73.84049803,72.1323129
purple,74.97584305,71.07000253
purple,76.87064476,72.29649529
purple,74.46472797,72.83470468
purple,73.80687445,72.82100175
purple,73.68177204,71.87052909
purple,72.2102759,75.392103
purple,74.26305301,72.08940325
purple,71.88617505,70.49913532
purple,72.36069539,71.81138469
purple,76.12156984,73.69980113
purple,71.69795793,71.55942099
purple,77.19670817,72.41538064
purple,75.05258119,72.00233506
purple,76.64747663,71.64319242
purple,74.67903411,74.14903712
purple,73.71801688,70.18310672
purple,76.53438578,72.47394366
purple,74.03035584,72.28622804
purple,73.36878587,74.29193946
purple,73.12996221,72.42593483
purple,73.18157395,73.79314431
purple,74.67357807,72.79556086
purple,74.59212626,71.45471941
purple,74.09662802,72.97496261
purple,71.26179473,71.11924962
purple,72.32450526,71.01600029
purple,70.60272107,74.01727824
purple,72.16979467,72.76422393
purple,76.77334087,70.51928624
purple,76.28296715,71.73490863
purple,72.91226355,73.26049329
purple,75.87154464,72.84807316
purple,73.79437117,71.94432597
purple,73.72940042,71.31665092
purple,75.57991453,72.16527591
purple,73.80610837,73.63355673
purple,75.81302744,71.79148016
purple,74.43995939,73.70098069
purple,72.52593631,73.31663803
purple,74.60963162,72.17497297
purple,73.94498276,70.22402197
purple,73.22604882,71.46820702
purple,73.68997978,73.316101
purple,74.01429891,74.77015328
purple,74.94164408,73.53905607
purple,74.10679695,71.2663613
purple,74.31324409,72.79496456
purple,72.08797883,72.01115921
purple,73.71853154,71.79644479
purple,73.83965837,71.1288225
purple,73.45960338,71.54193016
purple,73.3950169,73.55151711
purple,74.01556473,74.85086713
purple,74.00342377,73.30400439
purple,74.71320007,71.03130165
purple,76.15871514,71.61616936
purple,73.67102151,75.13608609
purple,73.60151953,71.92201612
purple,77.16642881,71.51600213
purple,73.38647932,71.92638028
purple,73.16830354,75.49030378
purple,74.76730516,72.94480369
purple,73.79295133,72.13836255
purple,74.72133853,73.86120289
purple,75.16015164,70.75615998
purple,78.19422832,72.35274106
purple,75.84451972,73.37665667
purple,75.41416332,71.09895643
purple,74.46016135,71.89325761
purple,73.40322107,73.02821409
purple,74.07546183,70.76209743
purple,72.45329593,69.97115167
purple,75.21904207,72.1365399
purple,74.94710349,75.04479296
purple,75.92784008,71.50473437
purple,72.49860052,70.77208532
purple,73.60782066,72.34673663
purple,72.53920366,74.0409552
purple,73.6841009,71.32355185
purple,74.31816583,73.27131259
purple,75.24553382,72.14716022
purple,74.44941413,70.04086904
purple,73.07034882,72.42468809
purple,73.86599536,72.92763823
purple,72.55799054,72.22492554
purple,74.61077159,72.65840173
purple,74.85587981,71.41564076
purple,72.12168242,71.63053507
purple,75.14760251,72.32938259
purple,75.40239977,74.15267002
purple,74.97784069,70.81283854
purple,75.31718369,71.51722848
purple,72.58605108,72.4455668
purple,72.66067539,70.95584612
purple,75.98858659,70.82676287
purple,75.09240438,72.1393215
purple,73.54196969,71.87801523
purple,74.89766032,73.19297591
purple,76.71783866,72.01347445
purple,74.28218054,70.65674797
purple,73.39448872,75.57112634
purple,73.12795366,71.89066107
purple,72.27238929,75.48838524
purple,74.30799724,71.33120563
purple,74.76540174,73.17395266
purple,74.25810168,71.69238872
purple,74.52892659,73.8333094
purple,73.77311332,71.71870118
purple,74.70595481,72.47977468
purple,72.7579947,73.17643328
purple,73.66724293,72.08196214
purple,73.9409605,71.60644984
purple,75.98351775,72.24440671
purple,70.91088985,70.17727981
purple,77.40983828,72.24528595
purple,72.94936901,71.84759688
purple,75.61888976,72.52748699
purple,73.60218167,70.48048649
purple,73.57002163,73.27642443
purple,73.80487112,72.42076572
purple,70.34373398,71.15651068
purple,78.31498685,74.09446558
purple,74.38680323,72.32508731
purple,75.00512473,70.34897898
purple,73.10833433,74.43678717
purple,72.91622479,71.77726041
purple,76.03059014,72.7416594
purple,75.18510795,74.52714237
purple,75.67733443,73.31288783
purple,73.52695566,72.57621115
purple,71.99723573,72.82995315
purple,73.08869243,71.85226445
purple,76.49531399,73.61858777
purple,71.64535666,72.7614585
purple,76.65370712,71.71731928
purple,73.2642222,71.83073662
purple,71.64903058,73.16589296
purple,72.29412112,71.31599191
purple,74.52471439,73.39340048
purple,73.57001503,73.54701971
purple,70.11331833,71.28333343
purple,73.44785514,74.00376033
purple,76.35640601,72.0608625
purple,73.48616851,74.32402047
purple,76.3251347,73.03639106
purple,72.97488591,70.6517167
purple,75.11011136,73.39544792
purple,73.47864663,71.4908409
purple,75.36162799,71.93161678
purple,71.22665258,72.97552728
purple,74.30545108,73.80572183
purple,76.03527754,71.90287399
purple,72.73330342,72.65792428
purple,76.4855189,70.55592674
purple,73.39310909,69.85389805
purple,73.15698138,70.15053636
purple,72.33587317,71.49268883
purple,74.85295844,73.77991507
purple,72.34018603,71.3280525
purple,71.88059417,71.28556751
purple,73.62011294,72.13580331
purple,71.3857675,71.13135653
purple,72.66920656,73.2388317
purple,76.92469321,72.75147445
purple,74.07068303,73.36537302
purple,75.28543683,71.33360875
purple,71.56708374,72.38540446
purple,70.73579068,72.51171832
purple,75.43934669,73.01399231
purple,74.14701109,72.64888744
purple,76.43245229,71.58457453
purple,75.56533357,73.41643373
purple,70.66700863,72.9555559
purple,75.80433329,72.3517714
purple,72.47273752,71.96693306
purple,73.86880432,73.48069372
purple,74.39071376,74.68259287
purple,72.97613547,74.33722227
purple,72.84947879,71.92065095
purple,74.01762382,72.36397677
purple,74.40472437,71.90840908
purple,71.60412197,72.71941847
purple,76.65813126,72.08331822
purple,76.02042187,74.58336156
purple,73.50397514,72.06673948
purple,71.46144084,71.94732577
purple,75.53721392,72.35525004
purple,77.02687837,72.26552462
purple,72.3237215,73.35666688
purple,74.24357839,73.16828695
purple,71.81522642,70.52582039
purple,73.25015123,71.67513997
purple,74.94272526,71.96037649
purple,71.82563912,73.67960021
purple,72.35504267,72.47430735
purple,73.47053225,73.12448712
purple,73.18612498,72.401996
purple,74.02689781,71.9508104
purple,73.82474256,73.3307382
purple,71.05464172,75.41658506
purple,72.08037798,72.5087879
purple,74.22028755,68.24747024
purple,74.7020551,71.30264239
purple,76.17413479,72.21688351
purple,74.8804628,70.55421674
purple,73.96353307,72.89616306
purple,74.90880634,71.76981527
purple,72.35241993,73.37119708
purple,70.57226656,73.68065363
purple,73.63391415,70.23173665
purple,73.55907705,73.20450175
purple,72.76798595,73.71600874
purple,70.63313704,71.64939552
purple,71.95116771,71.34183294
purple,76.23836331,70.08004883
purple,72.32688013,73.70442738
purple,73.96646816,75.10460682
purple,73.4885405,72.35445273
purple,76.52972807,73.88336825
purple,74.21610668,74.03467854
purple,77.04084614,72.62661719
purple,75.56756824,72.55021481
purple,71.67868934,75.06518499
purple,74.16245987,71.94094308
purple,74.68716423,71.02298415
purple,73.05267588,74.0484041
purple,73.42133081,71.75220789
purple,74.04144712,70.65536288
purple,71.10818852,72.07979395
purple,70.79025986,71.44744879
purple,72.92182298,71.25719879
purple,74.6544675,75.33867987
purple,75.69320183,72.51273495
purple,70.36189873,73.19776547
purple,73.67550281,69.86389109
purple,72.63098404,72.62908271
purple,73.10813395,70.24981528
purple,75.48641468,73.09187768
purple,77.02158751,73.40629333
purple,73.50472632,71.96641822
purple,74.07283018,71.82903368
purple,71.37538222,74.15482541
purple,78.13125617,71.13580859
purple,73.95285459,72.88672638
purple,75.06604083,73.11521747
purple,74.69210663,73.4238008
purple,72.11095947,72.35259231
purple,74.24577203,72.69830129
purple,72.02542619,71.28120051
purple,74.14922811,73.67562423
purple,74.46387351,71.7629514
purple,72.54480881,71.21902006
purple,71.9375582,72.04110451
purple,74.0908532,71.55315887
purple,74.15032141,73.84916108
purple,74.15982921,71.69384478
red,83.55608783,75.60252848
red,79.74978206,74.10143802
red,81.39044209,75.62298861
red,79.14777238,72.22423483
red,80.33763512,76.69554357
red,81.69797886,75.6508373
red,82.0707223,76.51905617
red,79.65079488,73.25594602
red,77.59903501,72.72772672
red,79.55244623,71.31774278
red,79.58656387,73.65602826
red,79.95451164,73.1430578
red,81.63401903,75.23956766
red,78.49186736,74.51081765
red,77.55119562,76.10804123
red,81.16031367,76.36286788
red,79.95768752,75.01676876
red,80.53439163,76.6457243
red,78.00951032,77.96329712
red,78.94319376,76.38740939
red,79.66967221,77.23749684
red,83.13993149,78.31942261
red,82.59571242,75.76386125
red,80.05372032,74.90053202
red,81.59739488,76.1871395
red,79.14832745,76.05741089
red,79.43383812,75.28577159
red,79.86620858,73.64002213
red,77.8740612,76.34284182
red,79.98902489,73.13480009
red,80.34933662,73.66089342
red,78.32167959,74.3942263
red,77.79472984,73.35968371
red,84.55277701,74.42835285
red,79.28519025,80.32429689
red,80.67696951,77.14318895
red,79.22388631,73.2851778
red,82.32413753,80.86019705
red,79.43603905,73.62378448
red,80.69662773,75.49609664
red,81.12391723,77.83249726
red,79.1951025,77.62027112
red,79.04917528,77.34494367
red,81.59809587,73.08716963
red,81.98406267,71.96977624
red,80.32745094,78.17476696
red,78.11362291,74.87419222
red,81.23789707,75.5730076
red,78.8792294,76.02954341
red,79.75390905,71.06365286
red,82.04504809,74.72283752
red,77.53420085,77.0121081
red,81.11800392,76.20388782
red,80.43956715,77.81912696
red,80.40528273,74.01251512
red,80.39335835,74.82878421
red,79.54650593,75.08741331
red,80.22871875,74.42018489
red,79.49355778,73.95483025
red,80.3719325,72.8397414
red,79.0744072,74.43259542
red,80.4715051,72.01720243
red,82.21154622,71.68343281
red,78.58544012,73.7890178
red,79.28842777,72.03772209
red,79.15508243,80.15284295
red,81.75339667,75.78104437
red,79.50028347,77.03350872
red,81.47794546,73.84074809
red,79.9178025,71.62063333
red,79.03688374,73.92441201
red,81.25008556,77.65406887
red,79.0308393,77.42161169
red,79.28471159,73.13100168
red,79.28866725,70.5802692
red,81.43396019,74.20401007
red,83.16809512,74.33380165
red,77.97938468,76.87360697
red,78.70559741,73.5983655
red,78.44494375,71.47886794
red,78.08270665,76.5285581
red,80.2749772,73.3137013
red,80.22198797,75.71308792
red,79.44023714,74.57892573
red,79.23845024,73.99984454
red,80.94465671,75.69194962
red,76.93889985,76.12236054
red,81.96191925,72.90005537
red,80.16316942,74.33787283
red,81.28049327,77.43246204
red,79.87884726,74.39671179
red,80.04000234,71.62593094
red,79.57038955,72.34564209
red,79.15972877,76.69252245
red,81.51161888,73.97687679
red,80.1285051,75.4277541
red,78.17268513,78.37541252
red,80.61834066,77.60761029
red,78.65771997,75.27979835
red,76.7609612,74.35154653
red,79.82034087,75.70471251
red,79.85061435,73.64751911
red,80.68312494,75.38942116
red,82.05498495,77.34083464
red,81.36702185,73.59825223
red,78.84856573,77.14728371
red,80.84853931,76.98619446
red,80.11439542,76.61675914
red,80.74971303,76.46754537
red,79.41482007,73.96577913
red,78.99023981,77.07635065
red,81.54075157,76.14843574
red,80.16629227,69.34263829
red,81.01326223,75.74185478
red,79.03722595,76.20569479
red,75.84828564,75.7253673
red,79.29755613,74.84540063
red,80.21528782,76.369503
red,83.01423809,73.77667287
red,79.95350055,77.948146
red,76.58124799,75.99816253
red,79.27811137,73.95788672
red,78.51678838,76.93493783
red,80.75493856,77.98823319
red,79.61705808,73.23715429
red,80.96338473,72.97174047
red,81.35257714,73.22583222
red,78.60957603,70.71809886
red,81.5852553,74.47537691
red,78.91731441,71.29741306
red,79.72553394,77.72002892
red,79.46103173,75.97016976
red,76.8454962,74.21813657
red,79.46380693,72.74750207
red,76.89108892,76.5254709
red,77.75427434,76.12191548
red,80.30055306,74.40205483
red,80.50238635,78.51938997
red,81.02404411,71.01635676
red,79.00581812,74.96070114
red,80.74600357,75.46229573
red,81.72106216,76.36397488
red,79.31131787,72.64462632
red,80.84804307,77.10038685
red,77.49699784,73.99915577
red,79.4254063,76.73551536
red,79.9872895,73.91370895
red,80.76531555,72.53083532
red,78.60198219,72.1496204
red,79.61383073,77.62477365
red,80.17673438,75.0725253
red,81.3560591,72.13342229
red,81.19294419,74.71111982
red,79.75300072,73.25451108
red,80.43782348,71.96082341
red,80.43263018,75.66818102
red,78.82581955,73.62081394
red,83.57277856,73.07910862
red,80.31382343,77.68950597
red,80.72143525,75.41681557
red,78.0029181,75.90765903
red,79.64565424,78.54058327
red,79.73224502,75.47945763
red,81.21045126,71.62217159
red,80.73646585,75.99596419
red,79.69250691,78.41874074
red,80.7232031,73.83498499
red,80.57040791,80.72671353
red,81.56493282,75.54774459
red,81.70278611,75.56505252
red,80.75791901,75.95471716
red,78.27332776,77.44009202
red,79.53588253,72.73302517
red,79.45036367,78.20570646
red,82.29694904,78.4703913
red,79.68267418,78.25965698
red,79.02366298,75.83457979
red,82.96412285,69.29423813
red,82.35403967,74.99535625
red,79.82931125,76.38008406
red,80.76605619,76.80175407
red,78.28899453,75.60667281
red,80.8776014,78.19126072
red,79.15507388,76.8893966
red,79.78353496,75.00182594
red,78.74387536,73.62065452
red,76.80742185,73.00609145
red,77.90143069,78.16335997
red,81.26347688,75.63471585
red,77.97571406,78.05147002
red,79.10263629,70.63404062
red,78.56625149,73.49518911
red,79.78261792,70.36124591
red,80.8902633,76.27648677
red,79.4910945,76.79808767
red,78.56075716,73.17900299
red,80.89079929,77.17373042
red,80.17141319,77.66014096
red,82.15101054,77.70700226
red,79.86866093,73.15611326
red,81.51183804,74.36091785
red,79.42754994,77.76993469
red,81.40263524,75.09037139
red,80.15634975,78.70738847
red,79.19771843,77.76500717
red,80.10617252,77.41451615
red,80.36027271,72.66333236
red,82.5344719,76.79757621
red,81.53622377,75.20747021
red,79.37039139,78.1205508
red,79.94451994,72.90144876
red,81.14746481,75.1552735
red,77.74876132,75.83390515
red,80.32102147,76.105155
red,80.36712131,74.22303338
red,81.76539114,79.40711411
red,80.94999258,76.06088813
red,81.16091749,72.45872957
red,80.60706074,69.54379142
red,81.32599096,75.2249961
red,83.77273116,76.78995258
red,80.19369453,76.56630097
red,81.41625811,75.05875783
red,81.73071811,74.15193963
red,78.11541049,74.27361381
red,79.8872067,76.79567932
red,79.43312589,74.23423398
red,78.78596131,78.56802015
red,78.81437297,73.80737031
red,79.05696784,79.37568927
red,79.04316994,75.82337086
red,81.37974565,75.16147188
red,81.02009244,71.85215733
red,79.88605938,77.50988251
red,80.02041768,74.73397644
red,82.80089063,73.38363294
red,77.99829555,72.51494336
red,80.273744,74.98222374
red,80.97688286,73.96034899
red,80.38948828,77.19982502
red,79.33313402,75.86346329
red,80.68708961,72.69817258
red,79.71347751,73.93304157
red,79.08393773,74.91494717
red,79.9856247,75.62562971
red,80.27220009,73.53679671
red,80.04049916,77.83375307
red,81.77328653,73.88721192
red,81.38868197,74.69406644
red,81.26151473,75.72782773
red,79.0060837,75.43615792
red,81.34503371,73.26685198
red,80.0793571,75.12020873
red,81.26872636,77.30231528
red,80.53264082,71.9037272
red,79.33462012,73.36686124
red,80.29528345,78.08946275
red,79.17521001,79.00311846
red,79.51954473,76.05414766
red,82.5491261,69.12113768
red,82.11508078,76.33682985
red,79.37257042,74.83589356
red,79.26806143,76.82256173
red,81.81357038,74.45675138
red,79.98197584,72.35197183
red,80.50411243,73.95426144
red,79.90604609,74.51692508
red,81.76937205,73.26127954
red,80.43700593,76.91319308
red,79.64331269,74.9528795
red,81.29596909,75.18899515
red,81.41644035,73.35204141
red,80.75275016,76.4690847
red,82.27536623,74.75107808
red,79.3877498,77.24119421
red,79.70764042,74.0690978
red,79.3407073,74.15188952
red,81.36668966,74.7114917
red,79.94742322,72.44861965
red,79.64119824,78.18335452
red,75.52595656,78.82878155
red,80.19602152,73.74381237
red,79.76429304,75.79505283
red,84.14071403,75.50617849
red,78.31013503,74.6577501
red,81.22965095,75.76144265
red,80.85584465,75.71631302
red,79.96516824,73.88946995
red,80.61467551,74.64758478
red,81.31441702,76.27328809
red,79.69100088,76.07416909
red,79.06763925,72.83954406
red,79.07689977,78.35560077
red,76.71792089,75.2463808
red,79.64763263,77.26440931
red,79.97954797,73.56536867
red,82.03135394,74.01156988
red,80.79472354,75.36545194
red,81.30534406,75.78055143
red,78.28837304,76.11914089
red,80.76174424,76.21412393
red,78.77828299,73.07509754
red,80.41307111,76.82978961
red,82.50878015,74.46804999
red,78.02946687,75.74690404
red,79.97405482,70.58542902
red,79.88586869,75.17363035
red,80.92621468,75.0422267
red,83.05360159,74.10080549
red,76.69616093,77.16979314
red,81.74992902,74.00804516
red,78.9371033,78.1378907
red,80.12963253,74.12912784
red,81.62682056,75.07870692
red,82.29425225,73.68426528
red,82.20253117,76.39373587
red,82.65119097,76.55963721
red,76.87657582,75.8491048
red,79.17168873,73.28573149
red,79.52769767,72.83492913
red,80.86144451,75.03177636
red,78.61649592,73.52653775
red,79.31615405,73.7851245
red,79.95892996,77.48760125
red,77.26300407,76.32040788
red,80.5761083,79.18991944
red,79.92162761,76.40604839
red,81.48727135,74.92471994
red,78.42807363,72.11403939
red,79.8836522,76.92290346
red,81.69262156,73.12562843
red,77.23912518,77.94450489
red,81.12855207,79.63999668
red,79.87521136,72.90305643
red,78.03862384,72.9986083
red,78.895317,76.91670253
red,78.65475994,74.7393718
red,80.33663647,77.14229915
red,82.37142307,76.80805611
red,80.35861965,74.95773287
red,79.19148957,73.13143677
red,79.53127783,77.82745657
red,80.70122015,73.48332545
red,80.12570997,77.15107338
red,80.89352624,76.7612846
red,80.19502377,70.36041657
red,80.05891568,70.68282399
red,78.26431964,73.13455597
red,78.24875696,78.66047788
red,78.52066395,73.82044966
red,79.92549462,74.43143119
red,79.86812571,73.96360386
red,83.19586747,69.05559379
red,81.79020206,77.98098014
red,81.77123211,76.93320716
red,81.05464923,75.54453221
red,79.54281788,72.12358626
red,80.59924251,78.02704823
red,79.87614938,76.44559147
red,78.62271168,76.40489227
red,80.48400521,76.8112916
red,78.75353753,75.25709895
red,83.55472522,76.4821318
red,79.54931523,75.21016464
red,79.95989879,77.46672287
red,78.2095088,76.40662897
red,78.05211478,76.49409941
red,80.99795456,76.60804749
red,80.78080205,74.24673701
red,81.94150369,76.43090478
red,78.74234352,77.38773437
red,79.22153718,75.89334862
red,83.50559046,72.89508429
red,81.23562509,73.79435639
red,80.0484137,73.55532572
red,79.33738141,77.05604559
red,79.23876125,75.9212202
red,78.89789287,73.90419388
red,81.27000445,77.5952289
red,79.72153946,75.7981477
red,79.65652298,75.46485564
red,78.32774711,74.84465037
red,82.76189287,71.29060492
red,80.61812367,81.21008477
red,78.95767304,73.51233459
red,79.77564315,74.639458
red,78.77248673,73.49062687
red,79.37084941,76.57618203
red,78.77089113,76.14442118
red,81.29911363,74.15496486
red,81.19861239,74.33091224
red,81.33161353,71.01466489
red,79.62190902,78.04913713
red,79.15882389,73.63423287
red,75.10345806,74.2347923
red,81.02072547,76.39105455
red,78.60715695,73.72161553
red,82.57687002,73.88543149
red,79.64928266,70.77478941
red,80.18379684,74.27727795
red,81.42924674,71.93673092
red,79.00242347,76.80107607
red,80.66429267,74.76112358
red,81.77368374,75.1089718
red,80.33180704,78.74952122
red,82.73745361,69.05362362
red,79.3822991,74.38422853
red,81.26702992,74.55904645
red,81.08599827,76.76207577
red,80.33518948,72.80760826
red,81.9507367,74.04188358
red,79.7873826,73.61496255
red,79.75558576,75.70027674
red,80.19798023,74.94321106
red,81.02531245,76.03725756
red,78.66826771,73.7657326
red,78.12405916,74.33746533
red,78.49639975,74.65346585
red,79.23606351,74.46428845
red,81.29658595,72.24000919
red,80.58142922,78.92542194
red,80.11018356,77.93043585
red,81.21126606,74.68986146
red,81.61810947,75.11259068
red,77.64446172,73.38241583
red,79.81779631,75.70272093
red,79.68379966,71.76660555
red,81.94430059,76.13801955
red,79.4087573,70.47336263
red,80.21111587,72.66776333
red,81.70829738,79.39779629
red,82.15555163,74.82440059
red,81.1664561,74.41871416
red,79.92305312,74.73686101
red,80.52109832,73.83082026
red,76.86116316,77.13471878
red,77.92806284,74.46564811
red,77.51244227,76.60935818
red,81.58591875,79.10562316
red,81.19144906,78.49375827
red,81.65953582,73.94751845
red,81.1097731,74.89836137
red,79.7110335,76.79666035
